"CODE_MUNI";"STATE";"REGION";"region"
3204401;"ES";32;"nao metropolitana"
5103379;"MT";51;"nao metropolitana"
4305439;"RS";43;"nao metropolitana"
2301208;"CE";23;"nao metropolitana"
3115805;"MG";31;"nao metropolitana"
2407807;"RN";24;"nao metropolitana"
3117900;"MG";31;"nao metropolitana"
4301701;"RS";43;"nao metropolitana"
4126355;"PR";41;"nao metropolitana"
5106158;"MT";51;"nao metropolitana"
2309508;"CE";23;"nao metropolitana"
2106904;"MA";21;"nao metropolitana"
3545704;"SP";35;"nao metropolitana"
4304002;"RS";43;"nao metropolitana"
2107803;"MA";21;"nao metropolitana"
1101203;"RO";11;"nao metropolitana"
3202256;"ES";32;"nao metropolitana"
1200336;"AC";12;"nao metropolitana"
2304251;"CE";23;"nao metropolitana"
3305901;"RJ";33;"nao metropolitana"
1500701;"PA";15;"nao metropolitana"
4311130;"RS";43;"nao metropolitana"
3305307;"RJ";33;"nao metropolitana"
3304508;"RJ";33;"nao metropolitana"
2104677;"MA";21;"nao metropolitana"
2406106;"RN";24;"nao metropolitana"
3553005;"SP";35;"nao metropolitana"
2806206;"SE";28;"nao metropolitana"
2601607;"PE";26;"nao metropolitana"
4215679;"SC";42;"nao metropolitana"
3516002;"SP";35;"nao metropolitana"
3100302;"MG";31;"nao metropolitana"
5209150;"GO";52;"nao metropolitana"
4210308;"SC";42;"nao metropolitana"
1303007;"AM";13;"metropolitana"
4108908;"PR";41;"nao metropolitana"
4218251;"SC";42;"nao metropolitana"
3506409;"SP";35;"nao metropolitana"
4300703;"RS";43;"nao metropolitana"
3535200;"SP";35;"nao metropolitana"
2915205;"BA";29;"nao metropolitana"
1600709;"AP";16;"nao metropolitana"
2600906;"PE";26;"nao metropolitana"
2932309;"BA";29;"nao metropolitana"
3517208;"SP";35;"nao metropolitana"
2932101;"BA";29;"nao metropolitana"
4219606;"SC";42;"nao metropolitana"
4306734;"RS";43;"nao metropolitana"
2200509;"PI";22;"metropolitana"
3109451;"MG";31;"nao metropolitana"
4316204;"RS";43;"nao metropolitana"
1300144;"AM";13;"nao metropolitana"
4305603;"RS";43;"nao metropolitana"
4310363;"RS";43;"nao metropolitana"
4203105;"SC";42;"nao metropolitana"
3123908;"MG";31;"nao metropolitana"
5212303;"GO";52;"nao metropolitana"
2204303;"PI";22;"nao metropolitana"
4302006;"RS";43;"nao metropolitana"
3101003;"MG";31;"nao metropolitana"
3132107;"MG";31;"nao metropolitana"
2303808;"CE";23;"nao metropolitana"
3168903;"MG";31;"nao metropolitana"
1200427;"AC";12;"nao metropolitana"
3305133;"RJ";33;"nao metropolitana"
4127908;"PR";41;"nao metropolitana"
5221197;"GO";52;"nao metropolitana"
4314704;"RS";43;"nao metropolitana"
5003157;"MS";50;"nao metropolitana"
4108320;"PR";41;"nao metropolitana"
2609105;"PE";26;"nao metropolitana"
4301651;"RS";43;"nao metropolitana"
2702603;"AL";27;"nao metropolitana"
2929107;"BA";29;"nao metropolitana"
3139102;"MG";31;"nao metropolitana"
3555802;"SP";35;"nao metropolitana"
3150505;"MG";31;"nao metropolitana"
2910404;"BA";29;"nao metropolitana"
3154408;"MG";31;"nao metropolitana"
1702000;"TO";17;"nao metropolitana"
1504950;"PA";15;"nao metropolitana"
2701704;"AL";27;"nao metropolitana"
2107100;"MA";21;"metropolitana"
4308300;"RS";43;"nao metropolitana"
2804904;"SE";28;"nao metropolitana"
4103354;"PR";41;"nao metropolitana"
4103370;"PR";41;"nao metropolitana"
3100104;"MG";31;"nao metropolitana"
5216304;"GO";52;"nao metropolitana"
3156809;"MG";31;"nao metropolitana"
3204955;"ES";32;"nao metropolitana"
2908903;"BA";29;"nao metropolitana"
2800506;"SE";28;"nao metropolitana"
2904308;"BA";29;"metropolitana"
2404309;"RN";24;"nao metropolitana"
4123857;"PR";41;"nao metropolitana"
3154903;"MG";31;"nao metropolitana"
1507706;"PA";15;"nao metropolitana"
4313805;"RS";43;"nao metropolitana"
3548609;"SP";35;"nao metropolitana"
4125753;"PR";41;"nao metropolitana"
4109658;"PR";41;"nao metropolitana"
2612406;"PE";26;"nao metropolitana"
2307106;"CE";23;"nao metropolitana"
3136900;"MG";31;"nao metropolitana"
1502509;"PA";15;"nao metropolitana"
2309409;"CE";23;"nao metropolitana"
3126208;"MG";31;"nao metropolitana"
3520202;"SP";35;"nao metropolitana"
2604502;"PE";26;"nao metropolitana"
2922904;"BA";29;"nao metropolitana"
3152600;"MG";31;"metropolitana"
2913457;"BA";29;"nao metropolitana"
4215406;"SC";42;"nao metropolitana"
2904704;"BA";29;"nao metropolitana"
3161809;"MG";31;"nao metropolitana"
2931202;"BA";29;"nao metropolitana"
1300102;"AM";13;"nao metropolitana"
2303204;"CE";23;"nao metropolitana"
4113601;"PR";41;"nao metropolitana"
1505403;"PA";15;"nao metropolitana"
4120705;"PR";41;"nao metropolitana"
5219712;"GO";52;"nao metropolitana"
5105234;"MT";51;"nao metropolitana"
4302238;"RS";43;"nao metropolitana"
4202057;"SC";42;"nao metropolitana"
3116159;"MG";31;"nao metropolitana"
2301703;"CE";23;"nao metropolitana"
1304260;"AM";13;"nao metropolitana"
3164209;"MG";31;"nao metropolitana"
3204807;"ES";32;"nao metropolitana"
2100477;"MA";21;"nao metropolitana"
4106001;"PR";41;"nao metropolitana"
5007505;"MS";50;"nao metropolitana"
1200351;"AC";12;"nao metropolitana"
3118700;"MG";31;"nao metropolitana"
1504505;"PA";15;"nao metropolitana"
3142205;"MG";31;"nao metropolitana"
2611408;"PE";26;"nao metropolitana"
2906709;"BA";29;"nao metropolitana"
4301875;"RS";43;"nao metropolitana"
3167608;"MG";31;"nao metropolitana"
2906204;"BA";29;"nao metropolitana"
1200179;"AC";12;"nao metropolitana"
4303558;"RS";43;"nao metropolitana"
4103305;"PR";41;"nao metropolitana"
2912103;"BA";29;"nao metropolitana"
4319125;"RS";43;"nao metropolitana"
2100709;"MA";21;"nao metropolitana"
3108909;"MG";31;"nao metropolitana"
4207205;"SC";42;"nao metropolitana"
2802809;"SE";28;"nao metropolitana"
5004007;"MS";50;"nao metropolitana"
2806305;"SE";28;"nao metropolitana"
2615805;"PE";26;"nao metropolitana"
5108204;"MT";51;"metropolitana"
2901353;"BA";29;"nao metropolitana"
5105176;"MT";51;"nao metropolitana"
2603108;"PE";26;"nao metropolitana"
2108454;"MA";21;"nao metropolitana"
1501956;"PA";15;"nao metropolitana"
5106265;"MT";51;"nao metropolitana"
2108306;"MA";21;"nao metropolitana"
4106456;"PR";41;"nao metropolitana"
2502508;"PB";25;"nao metropolitana"
2912905;"BA";29;"nao metropolitana"
4127809;"PR";41;"nao metropolitana"
4113452;"PR";41;"nao metropolitana"
5108956;"MT";51;"nao metropolitana"
3503406;"SP";35;"nao metropolitana"
3540507;"SP";35;"nao metropolitana"
5104559;"MT";51;"nao metropolitana"
2507309;"PB";25;"metropolitana"
3517000;"SP";35;"nao metropolitana"
4308003;"RS";43;"nao metropolitana"
4312252;"RS";43;"nao metropolitana"
2616001;"PE";26;"nao metropolitana"
3159209;"MG";31;"nao metropolitana"
4210407;"SC";42;"nao metropolitana"
4321329;"RS";43;"metropolitana"
1101609;"RO";11;"nao metropolitana"
3203809;"ES";32;"nao metropolitana"
2100303;"MA";21;"nao metropolitana"
3304607;"RJ";33;"nao metropolitana"
1300201;"AM";13;"nao metropolitana"
2705002;"AL";27;"nao metropolitana"
3143609;"MG";31;"nao metropolitana"
5208400;"GO";52;"nao metropolitana"
1502004;"PA";15;"nao metropolitana"
4121109;"PR";41;"nao metropolitana"
4305173;"RS";43;"nao metropolitana"
3121209;"MG";31;"nao metropolitana"
2304954;"CE";23;"nao metropolitana"
2500700;"PB";25;"nao metropolitana"
3131505;"MG";31;"nao metropolitana"
2106607;"MA";21;"nao metropolitana"
4211108;"SC";42;"nao metropolitana"
4100301;"PR";41;"nao metropolitana"
1501105;"PA";15;"nao metropolitana"
2516102;"PB";25;"nao metropolitana"
2927309;"BA";29;"nao metropolitana"
4303301;"RS";43;"nao metropolitana"
5214408;"GO";52;"nao metropolitana"
2605400;"PE";26;"nao metropolitana"
2911402;"BA";29;"nao metropolitana"
2703106;"AL";27;"nao metropolitana"
4112207;"PR";41;"nao metropolitana"
4214409;"SC";42;"nao metropolitana"
3156403;"MG";31;"nao metropolitana"
5106182;"MT";51;"nao metropolitana"
2924504;"BA";29;"nao metropolitana"
1303304;"AM";13;"nao metropolitana"
2913408;"BA";29;"nao metropolitana"
4308409;"RS";43;"nao metropolitana"
3512704;"SP";35;"nao metropolitana"
2707503;"AL";27;"nao metropolitana"
3170503;"MG";31;"nao metropolitana"
4201505;"SC";42;"nao metropolitana"
4314076;"RS";43;"nao metropolitana"
3162559;"MG";31;"nao metropolitana"
3200136;"ES";32;"nao metropolitana"
4215307;"SC";42;"nao metropolitana"
2610400;"PE";26;"nao metropolitana"
4101309;"PR";41;"nao metropolitana"
2929701;"BA";29;"nao metropolitana"
4100103;"PR";41;"nao metropolitana"
4108650;"PR";41;"nao metropolitana"
4203709;"SC";42;"nao metropolitana"
5006358;"MS";50;"nao metropolitana"
5108857;"MT";51;"nao metropolitana"
3120508;"MG";31;"nao metropolitana"
2507101;"PB";25;"nao metropolitana"
2201507;"PI";22;"nao metropolitana"
1400456;"RR";14;"nao metropolitana"
4126108;"PR";41;"nao metropolitana"
4306056;"RS";43;"nao metropolitana"
2700706;"AL";27;"nao metropolitana"
2704401;"AL";27;"nao metropolitana"
3515608;"SP";35;"nao metropolitana"
2610202;"PE";26;"nao metropolitana"
3529807;"SP";35;"nao metropolitana"
2102200;"MA";21;"nao metropolitana"
3114006;"MG";31;"nao metropolitana"
2313005;"CE";23;"nao metropolitana"
1101005;"RO";11;"nao metropolitana"
2932606;"BA";29;"nao metropolitana"
5202502;"GO";52;"nao metropolitana"
4212700;"SC";42;"nao metropolitana"
3165008;"MG";31;"nao metropolitana"
4320552;"RS";43;"nao metropolitana"
4315404;"RS";43;"nao metropolitana"
4104055;"PR";41;"nao metropolitana"
1703909;"TO";17;"nao metropolitana"
2912301;"BA";29;"nao metropolitana"
4211405;"SC";42;"nao metropolitana"
1303700;"AM";13;"nao metropolitana"
2926509;"BA";29;"nao metropolitana"
2306108;"CE";23;"nao metropolitana"
3147709;"MG";31;"nao metropolitana"
2901205;"BA";29;"nao metropolitana"
3137106;"MG";31;"nao metropolitana"
5200605;"GO";52;"nao metropolitana"
3149705;"MG";31;"nao metropolitana"
4120853;"PR";41;"nao metropolitana"
5006259;"MS";50;"nao metropolitana"
4211058;"SC";42;"nao metropolitana"
2923209;"BA";29;"nao metropolitana"
4104105;"PR";41;"nao metropolitana"
2108702;"MA";21;"nao metropolitana"
3152709;"MG";31;"nao metropolitana"
5102793;"MT";51;"nao metropolitana"
2917805;"BA";29;"nao metropolitana"
3525607;"SP";35;"nao metropolitana"
2908002;"BA";29;"nao metropolitana"
1200138;"AC";12;"nao metropolitana"
3506904;"SP";35;"nao metropolitana"
4216404;"SC";42;"nao metropolitana"
4119202;"PR";41;"nao metropolitana"
3204252;"ES";32;"metropolitana"
4107801;"PR";41;"nao metropolitana"
2700607;"AL";27;"nao metropolitana"
2904050;"BA";29;"nao metropolitana"
3158300;"MG";31;"nao metropolitana"
4322905;"RS";43;"nao metropolitana"
4201703;"SC";42;"nao metropolitana"
4323200;"RS";43;"nao metropolitana"
3500550;"SP";35;"nao metropolitana"
4118857;"PR";41;"nao metropolitana"
2702355;"AL";27;"nao metropolitana"
4110201;"PR";41;"nao metropolitana"
1300409;"AM";13;"nao metropolitana"
2105153;"MA";21;"nao metropolitana"
5000252;"MS";50;"nao metropolitana"
3161502;"MG";31;"nao metropolitana"
4311700;"RS";43;"nao metropolitana"
3306156;"RJ";33;"nao metropolitana"
3154200;"MG";31;"nao metropolitana"
3154507;"MG";31;"nao metropolitana"
5207808;"GO";52;"nao metropolitana"
4310504;"RS";43;"nao metropolitana"
2927507;"BA";29;"nao metropolitana"
2302008;"CE";23;"nao metropolitana"
4321956;"RS";43;"nao metropolitana"
2607000;"PE";26;"nao metropolitana"
5216908;"GO";52;"nao metropolitana"
2501005;"PB";25;"nao metropolitana"
3202553;"ES";32;"nao metropolitana"
2932457;"BA";29;"nao metropolitana"
2701308;"AL";27;"nao metropolitana"
2501906;"PB";25;"nao metropolitana"
4315107;"RS";43;"nao metropolitana"
3302452;"RJ";33;"nao metropolitana"
3111309;"MG";31;"nao metropolitana"
1101104;"RO";11;"nao metropolitana"
1501576;"PA";15;"nao metropolitana"
4202131;"SC";42;"nao metropolitana"
2613305;"PE";26;"nao metropolitana"
1722081;"TO";17;"nao metropolitana"
2611705;"PE";26;"nao metropolitana"
3205150;"ES";32;"nao metropolitana"
3135506;"MG";31;"nao metropolitana"
3150802;"MG";31;"nao metropolitana"
2202000;"PI";22;"nao metropolitana"
2919702;"BA";29;"nao metropolitana"
4125407;"PR";41;"nao metropolitana"
3139805;"MG";31;"nao metropolitana"
2506806;"PB";25;"nao metropolitana"
2923357;"BA";29;"nao metropolitana"
2102309;"MA";21;"nao metropolitana"
2923407;"BA";29;"nao metropolitana"
3119955;"MG";31;"nao metropolitana"
2612000;"PE";26;"nao metropolitana"
4107306;"PR";41;"nao metropolitana"
3151305;"MG";31;"nao metropolitana"
3149101;"MG";31;"nao metropolitana"
1400233;"RR";14;"nao metropolitana"
3139904;"MG";31;"nao metropolitana"
1501451;"PA";15;"nao metropolitana"
3548104;"SP";35;"nao metropolitana"
1717503;"TO";17;"nao metropolitana"
2301604;"CE";23;"nao metropolitana"
4118451;"PR";41;"nao metropolitana"
3549508;"SP";35;"nao metropolitana"
3128907;"MG";31;"nao metropolitana"
2603504;"PE";26;"nao metropolitana"
2512705;"PB";25;"nao metropolitana"
4107736;"PR";41;"nao metropolitana"
2931509;"BA";29;"nao metropolitana"
3537503;"SP";35;"nao metropolitana"
2600203;"PE";26;"nao metropolitana"
1100502;"RO";11;"nao metropolitana"
2614808;"PE";26;"nao metropolitana"
2309458;"CE";23;"nao metropolitana"
3547908;"SP";35;"nao metropolitana"
4213005;"SC";42;"nao metropolitana"
1301605;"AM";13;"nao metropolitana"
2803401;"SE";28;"nao metropolitana"
3165107;"MG";31;"nao metropolitana"
2111052;"MA";21;"nao metropolitana"
1507474;"PA";15;"nao metropolitana"
3519204;"SP";35;"nao metropolitana"
3152907;"MG";31;"nao metropolitana"
1709005;"TO";17;"nao metropolitana"
1100296;"RO";11;"nao metropolitana"
4216354;"SC";42;"nao metropolitana"
2102556;"MA";21;"nao metropolitana"
2804102;"SE";28;"nao metropolitana"
2922102;"BA";29;"nao metropolitana"
4206603;"SC";42;"nao metropolitana"
2301307;"CE";23;"nao metropolitana"
4312757;"RS";43;"nao metropolitana"
3538501;"SP";35;"nao metropolitana"
2109205;"MA";21;"metropolitana"
1300029;"AM";13;"nao metropolitana"
4201901;"SC";42;"nao metropolitana"
4121752;"PR";41;"nao metropolitana"
2111763;"MA";21;"nao metropolitana"
3104700;"MG";31;"nao metropolitana"
3518107;"SP";35;"nao metropolitana"
4107553;"PR";41;"nao metropolitana"
2616209;"PE";26;"nao metropolitana"
5219803;"GO";52;"nao metropolitana"
4313359;"RS";43;"nao metropolitana"
4315321;"RS";43;"nao metropolitana"
4308805;"RS";43;"nao metropolitana"
1600204;"AP";16;"nao metropolitana"
2311702;"CE";23;"nao metropolitana"
1506559;"PA";15;"nao metropolitana"
3526506;"SP";35;"nao metropolitana"
1506351;"PA";15;"nao metropolitana"
3528700;"SP";35;"nao metropolitana"
3509304;"SP";35;"nao metropolitana"
3158003;"MG";31;"nao metropolitana"
5102694;"MT";51;"nao metropolitana"
3521507;"SP";35;"nao metropolitana"
4309555;"RS";43;"nao metropolitana"
4303707;"RS";43;"nao metropolitana"
3109105;"MG";31;"nao metropolitana"
1300839;"AM";13;"nao metropolitana"
3203304;"ES";32;"nao metropolitana"
5209903;"GO";52;"nao metropolitana"
2301950;"CE";23;"nao metropolitana"
4319307;"RS";43;"nao metropolitana"
2605608;"PE";26;"nao metropolitana"
4107751;"PR";41;"nao metropolitana"
3141306;"MG";31;"nao metropolitana"
2507705;"PB";25;"nao metropolitana"
3103009;"MG";31;"nao metropolitana"
2924801;"BA";29;"nao metropolitana"
2606507;"PE";26;"nao metropolitana"
3553500;"SP";35;"nao metropolitana"
3200169;"ES";32;"nao metropolitana"
1302801;"AM";13;"nao metropolitana"
2107407;"MA";21;"nao metropolitana"
4316436;"RS";43;"nao metropolitana"
2103174;"MA";21;"nao metropolitana"
5203401;"GO";52;"nao metropolitana"
3550001;"SP";35;"nao metropolitana"
3140852;"MG";31;"nao metropolitana"
2901403;"BA";29;"nao metropolitana"
4307054;"RS";43;"nao metropolitana"
2405702;"RN";24;"nao metropolitana"
3165305;"MG";31;"nao metropolitana"
1600105;"AP";16;"nao metropolitana"
2909604;"BA";29;"nao metropolitana"
2931608;"BA";29;"nao metropolitana"
3528106;"SP";35;"nao metropolitana"
1702406;"TO";17;"nao metropolitana"
4314027;"RS";43;"nao metropolitana"
5103106;"MT";51;"nao metropolitana"
3161304;"MG";31;"nao metropolitana"
4218400;"SC";42;"nao metropolitana"
2109270;"MA";21;"nao metropolitana"
1301506;"AM";13;"nao metropolitana"
5205802;"GO";52;"nao metropolitana"
4303608;"RS";43;"nao metropolitana"
3502002;"SP";35;"nao metropolitana"
5211008;"GO";52;"nao metropolitana"
2907608;"BA";29;"nao metropolitana"
2504801;"PB";25;"nao metropolitana"
3124906;"MG";31;"nao metropolitana"
2306702;"CE";23;"nao metropolitana"
2301851;"CE";23;"nao metropolitana"
2500809;"PB";25;"nao metropolitana"
2311264;"CE";23;"nao metropolitana"
2609303;"PE";26;"nao metropolitana"
3524204;"SP";35;"nao metropolitana"
2603900;"PE";26;"nao metropolitana"
3510906;"SP";35;"nao metropolitana"
2304459;"CE";23;"nao metropolitana"
1303502;"AM";13;"nao metropolitana"
2700201;"AL";27;"nao metropolitana"
3117801;"MG";31;"nao metropolitana"
4310900;"RS";43;"nao metropolitana"
4202859;"SC";42;"nao metropolitana"
2604403;"PE";26;"nao metropolitana"
1400506;"RR";14;"nao metropolitana"
4303673;"RS";43;"nao metropolitana"
5207907;"GO";52;"nao metropolitana"
2600807;"PE";26;"nao metropolitana"
2208809;"PI";22;"nao metropolitana"
2108900;"MA";21;"nao metropolitana"
2106508;"MA";21;"nao metropolitana"
2108256;"MA";21;"nao metropolitana"
4121356;"PR";41;"nao metropolitana"
1400027;"RR";14;"nao metropolitana"
2303956;"CE";23;"nao metropolitana"
3113602;"MG";31;"nao metropolitana"
2203305;"PI";22;"nao metropolitana"
4103503;"PR";41;"nao metropolitana"
2900405;"BA";29;"nao metropolitana"
4107702;"PR";41;"nao metropolitana"
2112100;"MA";21;"nao metropolitana"
2608305;"PE";26;"nao metropolitana"
4200804;"SC";42;"nao metropolitana"
3168408;"MG";31;"nao metropolitana"
4109757;"PR";41;"nao metropolitana"
5108105;"MT";51;"nao metropolitana"
2930303;"BA";29;"nao metropolitana"
3509809;"SP";35;"nao metropolitana"
4300471;"RS";43;"nao metropolitana"
2706505;"AL";27;"nao metropolitana"
3127602;"MG";31;"nao metropolitana"
2904100;"BA";29;"nao metropolitana"
1504752;"PA";15;"nao metropolitana"
2902609;"BA";29;"nao metropolitana"
3107901;"MG";31;"nao metropolitana"
3107802;"MG";31;"nao metropolitana"
1400282;"RR";14;"nao metropolitana"
2501302;"PB";25;"nao metropolitana"
5102850;"MT";51;"nao metropolitana"
4315354;"RS";43;"nao metropolitana"
3537206;"SP";35;"nao metropolitana"
2504900;"PB";25;"nao metropolitana"
3152402;"MG";31;"nao metropolitana"
2305209;"CE";23;"nao metropolitana"
2404705;"RN";24;"nao metropolitana"
3100708;"MG";31;"nao metropolitana"
2111805;"MA";21;"nao metropolitana"
2105104;"MA";21;"nao metropolitana"
2107704;"MA";21;"nao metropolitana"
2920908;"BA";29;"nao metropolitana"
4309704;"RS";43;"nao metropolitana"
4319208;"RS";43;"nao metropolitana"
1708254;"TO";17;"nao metropolitana"
2308906;"CE";23;"nao metropolitana"
3519253;"SP";35;"nao metropolitana"
2304004;"CE";23;"nao metropolitana"
2614006;"PE";26;"nao metropolitana"
4302154;"RS";43;"nao metropolitana"
3203106;"ES";32;"nao metropolitana"
1504976;"PA";15;"nao metropolitana"
5107776;"MT";51;"nao metropolitana"
4321857;"RS";43;"nao metropolitana"
5216809;"GO";52;"nao metropolitana"
3100609;"MG";31;"nao metropolitana"
2401800;"RN";24;"nao metropolitana"
1100601;"RO";11;"nao metropolitana"
4103057;"PR";41;"nao metropolitana"
3102100;"MG";31;"nao metropolitana"
3140530;"MG";31;"nao metropolitana"
2103257;"MA";21;"nao metropolitana"
2602407;"PE";26;"nao metropolitana"
2100808;"MA";21;"nao metropolitana"
2300705;"CE";23;"nao metropolitana"
3203163;"ES";32;"nao metropolitana"
4313037;"RS";43;"nao metropolitana"
2604700;"PE";26;"nao metropolitana"
1100031;"RO";11;"nao metropolitana"
4212403;"SC";42;"nao metropolitana"
3551108;"SP";35;"nao metropolitana"
1101757;"RO";11;"nao metropolitana"
2909208;"BA";29;"nao metropolitana"
1716703;"TO";17;"nao metropolitana"
3142106;"MG";31;"nao metropolitana"
2414001;"RN";24;"nao metropolitana"
4312302;"RS";43;"nao metropolitana"
3302304;"RJ";33;"nao metropolitana"
5100805;"MT";51;"nao metropolitana"
2106003;"MA";21;"nao metropolitana"
5222203;"GO";52;"nao metropolitana"
5106190;"MT";51;"nao metropolitana"
3170438;"MG";31;"nao metropolitana"
2933455;"BA";29;"nao metropolitana"
2506400;"PB";25;"nao metropolitana"
2904852;"BA";29;"nao metropolitana"
4300851;"RS";43;"nao metropolitana"
2104099;"MA";21;"nao metropolitana"
2906824;"BA";29;"nao metropolitana"
3106408;"MG";31;"nao metropolitana"
2909703;"BA";29;"nao metropolitana"
3503109;"SP";35;"nao metropolitana"
2401404;"RN";24;"nao metropolitana"
4305504;"RS";43;"nao metropolitana"
2804458;"SE";28;"nao metropolitana"
4207403;"SC";42;"nao metropolitana"
3171105;"MG";31;"nao metropolitana"
2111706;"MA";21;"nao metropolitana"
3543204;"SP";35;"nao metropolitana"
4313011;"RS";43;"nao metropolitana"
2607802;"PE";26;"nao metropolitana"
3516804;"SP";35;"metropolitana"
1101807;"RO";11;"nao metropolitana"
4209854;"SC";42;"nao metropolitana"
3544806;"SP";35;"nao metropolitana"
2304301;"CE";23;"nao metropolitana"
3503604;"SP";35;"nao metropolitana"
2704807;"AL";27;"nao metropolitana"
2922607;"BA";29;"nao metropolitana"
1400407;"RR";14;"nao metropolitana"
3542503;"SP";35;"nao metropolitana"
2208205;"PI";22;"nao metropolitana"
1713601;"TO";17;"nao metropolitana"
5208152;"GO";52;"nao metropolitana"
4215653;"SC";42;"nao metropolitana"
2920106;"BA";29;"nao metropolitana"
2111409;"MA";21;"nao metropolitana"
2107357;"MA";21;"nao metropolitana"
3554409;"SP";35;"nao metropolitana"
3514700;"SP";35;"nao metropolitana"
2931400;"BA";29;"nao metropolitana"
3502309;"SP";35;"nao metropolitana"
5219001;"GO";52;"nao metropolitana"
5220264;"GO";52;"nao metropolitana"
1303601;"AM";13;"nao metropolitana"
2902500;"BA";29;"nao metropolitana"
2516706;"PB";25;"nao metropolitana"
2104107;"MA";21;"nao metropolitana"
5211404;"GO";52;"nao metropolitana"
2307635;"CE";23;"nao metropolitana"
3523800;"SP";35;"nao metropolitana"
4205209;"SC";42;"nao metropolitana"
2922250;"BA";29;"nao metropolitana"
2908705;"BA";29;"nao metropolitana"
3202009;"ES";32;"nao metropolitana"
2705606;"AL";27;"nao metropolitana"
2604809;"PE";26;"nao metropolitana"
3128402;"MG";31;"nao metropolitana"
2700102;"AL";27;"nao metropolitana"
2704104;"AL";27;"nao metropolitana"
2502151;"PB";25;"nao metropolitana"
2803906;"SE";28;"nao metropolitana"
1707306;"TO";17;"nao metropolitana"
2902054;"BA";29;"nao metropolitana"
1700400;"TO";17;"nao metropolitana"
2920205;"BA";29;"nao metropolitana"
3129103;"MG";31;"nao metropolitana"
2309805;"CE";23;"nao metropolitana"
4117271;"PR";41;"nao metropolitana"
1301803;"AM";13;"nao metropolitana"
4306304;"RS";43;"nao metropolitana"
3170529;"MG";31;"nao metropolitana"
3136009;"MG";31;"nao metropolitana"
2909406;"BA";29;"nao metropolitana"
2900207;"BA";29;"nao metropolitana"
2102606;"MA";21;"nao metropolitana"
4111001;"PR";41;"nao metropolitana"
2306009;"CE";23;"nao metropolitana"
2615706;"PE";26;"nao metropolitana"
2311108;"CE";23;"nao metropolitana"
3168507;"MG";31;"nao metropolitana"
2605459;"PE";26;"nao metropolitana"
1200344;"AC";12;"nao metropolitana"
2804201;"SE";28;"nao metropolitana"
3107604;"MG";31;"nao metropolitana"
3112406;"MG";31;"nao metropolitana"
4208609;"SC";42;"nao metropolitana"
4212270;"SC";42;"nao metropolitana"
3533205;"SP";35;"nao metropolitana"
2208908;"PI";22;"nao metropolitana"
4300661;"RS";43;"nao metropolitana"
2931301;"BA";29;"nao metropolitana"
2910107;"BA";29;"nao metropolitana"
4313334;"RS";43;"nao metropolitana"
4306379;"RS";43;"nao metropolitana"
5108303;"MT";51;"nao metropolitana"
2107902;"MA";21;"nao metropolitana"
2313906;"CE";23;"nao metropolitana"
2306504;"CE";23;"nao metropolitana"
2909109;"BA";29;"nao metropolitana"
2313757;"CE";23;"nao metropolitana"
3516606;"SP";35;"nao metropolitana"
4305959;"RS";43;"nao metropolitana"
1501006;"PA";15;"nao metropolitana"
4321477;"RS";43;"nao metropolitana"
1706506;"TO";17;"nao metropolitana"
2608206;"PE";26;"nao metropolitana"
2924603;"BA";29;"nao metropolitana"
4311601;"RS";43;"nao metropolitana"
4318424;"RS";43;"nao metropolitana"
3539905;"SP";35;"nao metropolitana"
1304401;"AM";13;"nao metropolitana"
2107605;"MA";21;"nao metropolitana"
1300631;"AM";13;"nao metropolitana"
2102705;"MA";21;"nao metropolitana"
3516101;"SP";35;"nao metropolitana"
2703007;"AL";27;"nao metropolitana"
3159506;"MG";31;"nao metropolitana"
2929750;"BA";29;"nao metropolitana"
2308609;"CE";23;"nao metropolitana"
2402709;"RN";24;"nao metropolitana"
3171709;"MG";31;"nao metropolitana"
3162203;"MG";31;"nao metropolitana"
1507102;"PA";15;"nao metropolitana"
3149200;"MG";31;"nao metropolitana"
4126900;"PR";41;"nao metropolitana"
3134004;"MG";31;"nao metropolitana"
4107850;"PR";41;"nao metropolitana"
2901155;"BA";29;"nao metropolitana"
2311355;"CE";23;"nao metropolitana"
2306801;"CE";23;"nao metropolitana"
1303205;"AM";13;"nao metropolitana"
3166907;"MG";31;"nao metropolitana"
5214861;"GO";52;"nao metropolitana"
2612307;"PE";26;"nao metropolitana"
1506104;"PA";15;"nao metropolitana"
3167400;"MG";31;"nao metropolitana"
4304952;"RS";43;"nao metropolitana"
4113403;"PR";41;"nao metropolitana"
2931707;"BA";29;"nao metropolitana"
2405603;"RN";24;"nao metropolitana"
2907905;"BA";29;"nao metropolitana"
2303105;"CE";23;"nao metropolitana"
4311775;"RS";43;"nao metropolitana"
1507805;"PA";15;"nao metropolitana"
2600609;"PE";26;"nao metropolitana"
3107505;"MG";31;"nao metropolitana"
2400505;"RN";24;"nao metropolitana"
4313425;"RS";43;"nao metropolitana"
3544608;"SP";35;"nao metropolitana"
2414605;"RN";24;"nao metropolitana"
4108700;"PR";41;"nao metropolitana"
2903508;"BA";29;"nao metropolitana"
2901908;"BA";29;"nao metropolitana"
2513109;"PB";25;"nao metropolitana"
2912400;"BA";29;"nao metropolitana"
2922706;"BA";29;"nao metropolitana"
2807501;"SE";28;"nao metropolitana"
2309201;"CE";23;"nao metropolitana"
