"CODE_MUNI";"COD_UF";"ACR_UF";"HIERARCHY"
2207405;22;"PI";"nao metropolitana"
3167905;31;"MG";"nao metropolitana"
4310579;43;"RS";"nao metropolitana"
5207105;52;"GO";"nao metropolitana"
3138682;31;"MG";"nao metropolitana"
2202778;22;"PI";"nao metropolitana"
3123858;31;"MG";"nao metropolitana"
4215059;42;"SC";"nao metropolitana"
1715002;17;"TO";"nao metropolitana"
5204656;52;"GO";"nao metropolitana"
3127206;31;"MG";"nao metropolitana"
2311231;23;"CE";"nao metropolitana"
3136959;31;"MG";"nao metropolitana"
2900603;29;"BA";"nao metropolitana"
4310751;43;"RS";"nao metropolitana"
4210852;42;"SC";"nao metropolitana"
2101939;21;"MA";"nao metropolitana"
4202156;42;"SC";"nao metropolitana"
3501400;35;"SP";"nao metropolitana"
2206506;22;"PI";"nao metropolitana"
2204907;22;"PI";"nao metropolitana"
3123502;31;"MG";"nao metropolitana"
3167707;31;"MG";"nao metropolitana"
4311429;43;"RS";"nao metropolitana"
2505600;25;"PB";"nao metropolitana"
1718899;17;"TO";"nao metropolitana"
4306551;43;"RS";"nao metropolitana"
3507159;35;"SP";"nao metropolitana"
2503555;25;"PB";"nao metropolitana"
4312625;43;"RS";"nao metropolitana"
1717206;17;"TO";"nao metropolitana"
2104628;21;"MA";"nao metropolitana"
2310951;23;"CE";"nao metropolitana"
3145802;31;"MG";"nao metropolitana"
4315453;43;"RS";"nao metropolitana"
2919108;29;"BA";"nao metropolitana"
2513158;25;"PB";"nao metropolitana"
4204459;42;"SC";"nao metropolitana"
2611533;26;"PE";"nao metropolitana"
2203008;22;"PI";"nao metropolitana"
4200754;42;"SC";"nao metropolitana"
3554607;35;"SP";"nao metropolitana"
3117836;31;"MG";"nao metropolitana"
4318465;43;"RS";"nao metropolitana"
5204607;52;"GO";"nao metropolitana"
3125309;31;"MG";"nao metropolitana"
2100550;21;"MA";"nao metropolitana"
4312005;43;"RS";"nao metropolitana"
2922201;29;"BA";"nao metropolitana"
2929354;29;"BA";"nao metropolitana"
1717008;17;"TO";"nao metropolitana"
3515657;35;"SP";"nao metropolitana"
3549607;35;"SP";"nao metropolitana"
3549300;35;"SP";"nao metropolitana"
2504702;25;"PB";"nao metropolitana"
5214804;52;"GO";"nao metropolitana"
2406205;24;"RN";"nao metropolitana"
1506906;15;"PA";"nao metropolitana"
2931103;29;"BA";"nao metropolitana"
2910776;29;"BA";"nao metropolitana"
1720101;17;"TO";"nao metropolitana"
3117207;31;"MG";"nao metropolitana"
3168309;31;"MG";"nao metropolitana"
4213906;42;"SC";"nao metropolitana"
2201960;22;"PI";"nao metropolitana"
3122108;31;"MG";"nao metropolitana"
2703403;27;"AL";"nao metropolitana"
3140209;31;"MG";"nao metropolitana"
2502904;25;"PB";"nao metropolitana"
4119251;41;"PR";"nao metropolitana"
3171907;31;"MG";"nao metropolitana"
2107258;21;"MA";"nao metropolitana"
3144375;31;"MG";"nao metropolitana"
4206751;42;"SC";"nao metropolitana"
2202091;22;"PI";"nao metropolitana"
3153707;31;"MG";"nao metropolitana"
3555901;35;"SP";"nao metropolitana"
2508802;25;"PB";"nao metropolitana"
3110400;31;"MG";"nao metropolitana"
2411809;24;"RN";"nao metropolitana"
1700251;17;"TO";"nao metropolitana"
2109239;21;"MA";"nao metropolitana"
2922854;29;"BA";"nao metropolitana"
2513307;25;"PB";"nao metropolitana"
3146750;31;"MG";"nao metropolitana"
3102407;31;"MG";"nao metropolitana"
2509396;25;"PB";"nao metropolitana"
4215604;42;"SC";"nao metropolitana"
2709004;27;"AL";"nao metropolitana"
3501509;35;"SP";"nao metropolitana"
3153103;31;"MG";"nao metropolitana"
3112059;31;"MG";"nao metropolitana"
2201705;22;"PI";"nao metropolitana"
2313708;23;"CE";"nao metropolitana"
5220058;52;"GO";"nao metropolitana"
4215687;42;"SC";"nao metropolitana"
3549003;35;"SP";"nao metropolitana"
3102506;31;"MG";"nao metropolitana"
3168200;31;"MG";"nao metropolitana"
2404903;24;"RN";"nao metropolitana"
3112208;31;"MG";"nao metropolitana"
2503100;25;"PB";"nao metropolitana"
3139250;31;"MG";"nao metropolitana"
3116308;31;"MG";"nao metropolitana"
3115201;31;"MG";"nao metropolitana"
3148400;31;"MG";"nao metropolitana"
2205854;22;"PI";"nao metropolitana"
3138351;31;"MG";"nao metropolitana"
2209104;22;"PI";"nao metropolitana"
3135456;31;"MG";"nao metropolitana"
4210209;42;"SC";"nao metropolitana"
3146206;31;"MG";"nao metropolitana"
2919959;29;"BA";"nao metropolitana"
2506608;25;"PB";"nao metropolitana"
3126604;31;"MG";"nao metropolitana"
2705903;27;"AL";"nao metropolitana"
5202809;52;"GO";"nao metropolitana"
1717800;17;"TO";"nao metropolitana"
2209401;22;"PI";"nao metropolitana"
2513802;25;"PB";"nao metropolitana"
3127503;31;"MG";"nao metropolitana"
2206704;22;"PI";"nao metropolitana"
2200806;22;"PI";"nao metropolitana"
3108503;31;"MG";"nao metropolitana"
5214903;52;"GO";"nao metropolitana"
2200251;22;"PI";"nao metropolitana"
5212006;52;"GO";"nao metropolitana"
5209457;52;"GO";"nao metropolitana"
5210307;52;"GO";"nao metropolitana"
3105509;31;"MG";"nao metropolitana"
4208955;42;"SC";"nao metropolitana"
2806503;28;"SE";"nao metropolitana"
2202026;22;"PI";"nao metropolitana"
4322186;43;"RS";"nao metropolitana"
4210704;42;"SC";"nao metropolitana"
5209606;52;"GO";"nao metropolitana"
2210201;22;"PI";"nao metropolitana"
3157401;31;"MG";"nao metropolitana"
4124202;41;"PR";"nao metropolitana"
3153202;31;"MG";"nao metropolitana"
1714302;17;"TO";"nao metropolitana"
3103207;31;"MG";"nao metropolitana"
2510402;25;"PB";"nao metropolitana"
2300606;23;"CE";"nao metropolitana"
5221452;52;"GO";"nao metropolitana"
3105202;31;"MG";"nao metropolitana"
3132602;31;"MG";"nao metropolitana"
2209708;22;"PI";"nao metropolitana"
2106672;21;"MA";"nao metropolitana"
3555703;35;"SP";"nao metropolitana"
5205703;52;"GO";"nao metropolitana"
3145372;31;"MG";"nao metropolitana"
3170602;31;"MG";"nao metropolitana"
3106655;31;"MG";"nao metropolitana"
2501708;25;"PB";"nao metropolitana"
4107520;41;"PR";"nao metropolitana"
3112653;31;"MG";"nao metropolitana"
4309126;43;"RS";"nao metropolitana"
2910909;29;"BA";"nao metropolitana"
2801108;28;"SE";"nao metropolitana"
2703908;27;"AL";"nao metropolitana"
2514453;25;"PB";"nao metropolitana"
2500205;25;"PB";"nao metropolitana"
5209408;52;"GO";"nao metropolitana"
2209971;22;"PI";"nao metropolitana"
2304608;23;"CE";"nao metropolitana"
5207501;52;"GO";"nao metropolitana"
3141702;31;"MG";"nao metropolitana"
1718881;17;"TO";"nao metropolitana"
3158409;31;"MG";"nao metropolitana"
1718550;17;"TO";"nao metropolitana"
3140605;31;"MG";"nao metropolitana"
3120102;31;"MG";"nao metropolitana"
1701051;17;"TO";"nao metropolitana"
5221577;52;"GO";"nao metropolitana"
2408508;24;"RN";"nao metropolitana"
2210631;22;"PI";"nao metropolitana"
3521200;35;"SP";"nao metropolitana"
3125408;31;"MG";"nao metropolitana"
2201051;22;"PI";"nao metropolitana"
2512200;25;"PB";"nao metropolitana"
3150208;31;"MG";"nao metropolitana"
4108551;41;"PR";"nao metropolitana"
2406007;24;"RN";"nao metropolitana"
2705309;27;"AL";"nao metropolitana"
5200209;52;"GO";"nao metropolitana"
5107297;51;"MT";"nao metropolitana"
2703700;27;"AL";"nao metropolitana"
2509339;25;"PB";"nao metropolitana"
3120839;31;"MG";"nao metropolitana"
2201770;22;"PI";"nao metropolitana"
5204953;52;"GO";"nao metropolitana"
3147956;31;"MG";"nao metropolitana"
2309904;23;"CE";"nao metropolitana"
2515708;25;"PB";"nao metropolitana"
3136405;31;"MG";"nao metropolitana"
3514205;35;"SP";"nao metropolitana"
2103125;21;"MA";"nao metropolitana"
3554755;35;"SP";"nao metropolitana"
2200905;22;"PI";"nao metropolitana"
4304614;43;"RS";"nao metropolitana"
3122603;31;"MG";"nao metropolitana"
3137304;31;"MG";"nao metropolitana"
3162252;31;"MG";"nao metropolitana"
2510204;25;"PB";"nao metropolitana"
2201739;22;"PI";"nao metropolitana"
2209906;22;"PI";"nao metropolitana"
4202578;42;"SC";"nao metropolitana"
2111250;21;"MA";"nao metropolitana"
3123304;31;"MG";"nao metropolitana"
5219506;52;"GO";"nao metropolitana"
2312809;23;"CE";"nao metropolitana"
2208874;22;"PI";"nao metropolitana"
4123600;41;"PR";"nao metropolitana"
2200053;22;"PI";"nao metropolitana"
3160009;31;"MG";"nao metropolitana"
3171402;31;"MG";"nao metropolitana"
2210052;22;"PI";"nao metropolitana"
2603405;26;"PE";"nao metropolitana"
2206670;22;"PI";"nao metropolitana"
2515930;25;"PB";"nao metropolitana"
1715101;17;"TO";"nao metropolitana"
1711100;17;"TO";"nao metropolitana"
1720309;17;"TO";"nao metropolitana"
2210300;22;"PI";"nao metropolitana"
2301802;23;"CE";"nao metropolitana"
2514701;25;"PB";"nao metropolitana"
3136801;31;"MG";"nao metropolitana"
2202653;22;"PI";"nao metropolitana"
4315131;43;"RS";"nao metropolitana"
1718501;17;"TO";"nao metropolitana"
2207777;22;"PI";"nao metropolitana"
3121902;31;"MG";"nao metropolitana"
3149507;31;"MG";"nao metropolitana"
2101731;21;"MA";"nao metropolitana"
2209302;22;"PI";"nao metropolitana"
1702703;17;"TO";"nao metropolitana"
2513927;25;"PB";"nao metropolitana"
3157658;31;"MG";"nao metropolitana"
1713957;17;"TO";"nao metropolitana"
5213053;52;"GO";"nao metropolitana"
2514008;25;"PB";"nao metropolitana"
3117405;31;"MG";"nao metropolitana"
2209005;22;"PI";"nao metropolitana"
2413102;24;"RN";"nao metropolitana"
3146552;31;"MG";"nao metropolitana"
2402808;24;"RN";"nao metropolitana"
2201919;22;"PI";"nao metropolitana"
3532868;35;"SP";"nao metropolitana"
2909505;29;"BA";"nao metropolitana"
2205300;22;"PI";"nao metropolitana"
2206902;22;"PI";"nao metropolitana"
3170651;31;"MG";"nao metropolitana"
3150000;31;"MG";"nao metropolitana"
3544707;35;"SP";"nao metropolitana"
2202802;22;"PI";"nao metropolitana"
5205521;52;"GO";"nao metropolitana"
2109759;21;"MA";"nao metropolitana"
2203602;22;"PI";"nao metropolitana"
2512762;25;"PB";"nao metropolitana"
3127339;31;"MG";"nao metropolitana"
4204756;42;"SC";"nao metropolitana"
3144904;31;"MG";"nao metropolitana"
2505279;25;"PB";"nao metropolitana"
3145505;31;"MG";"nao metropolitana"
3120300;31;"MG";"nao metropolitana"
4205357;42;"SC";"nao metropolitana"
2401602;24;"RN";"nao metropolitana"
2919900;29;"BA";"nao metropolitana"
2202539;22;"PI";"nao metropolitana"
3162302;31;"MG";"nao metropolitana"
2403301;24;"RN";"nao metropolitana"
1507466;15;"PA";"nao metropolitana"
4116000;41;"PR";"nao metropolitana"
2202729;22;"PI";"nao metropolitana"
2514305;25;"PB";"nao metropolitana"
3115474;31;"MG";"nao metropolitana"
3157278;31;"MG";"nao metropolitana"
3543238;35;"SP";"nao metropolitana"
3119609;31;"MG";"nao metropolitana"
3125200;31;"MG";"nao metropolitana"
3110806;31;"MG";"nao metropolitana"
2413300;24;"RN";"nao metropolitana"
3129657;31;"MG";"nao metropolitana"
3553658;35;"SP";"nao metropolitana"
2410504;24;"RN";"nao metropolitana"
2112274;21;"MA";"nao metropolitana"
2924108;29;"BA";"nao metropolitana"
3161650;31;"MG";"nao metropolitana"
3140100;31;"MG";"nao metropolitana"
2504207;25;"PB";"nao metropolitana"
2406809;24;"RN";"nao metropolitana"
2206357;22;"PI";"nao metropolitana"
1703602;17;"TO";"nao metropolitana"
2202109;22;"PI";"nao metropolitana"
2202174;22;"PI";"nao metropolitana"
2205516;22;"PI";"nao metropolitana"
3155108;31;"MG";"nao metropolitana"
3163300;31;"MG";"nao metropolitana"
4207858;42;"SC";"nao metropolitana"
2413706;24;"RN";"nao metropolitana"
2111953;21;"MA";"nao metropolitana"
3155207;31;"MG";"nao metropolitana"
1706258;17;"TO";"nao metropolitana"
4320453;43;"RS";"nao metropolitana"
2414456;24;"RN";"nao metropolitana"
2105658;21;"MA";"nao metropolitana"
2205581;22;"PI";"nao metropolitana"
3555208;35;"SP";"nao metropolitana"
3107000;31;"MG";"nao metropolitana"
2512754;25;"PB";"nao metropolitana"
2505352;25;"PB";"nao metropolitana"
3158102;31;"MG";"nao metropolitana"
2500536;25;"PB";"nao metropolitana"
1713700;17;"TO";"nao metropolitana"
3160603;31;"MG";"nao metropolitana"
2104701;21;"MA";"nao metropolitana"
2502102;25;"PB";"nao metropolitana"
2614402;26;"PE";"nao metropolitana"
4306353;43;"RS";"nao metropolitana"
3128253;31;"MG";"nao metropolitana"
2510303;25;"PB";"nao metropolitana"
2411429;24;"RN";"nao metropolitana"
5200506;52;"GO";"nao metropolitana"
2110807;21;"MA";"nao metropolitana"
2414704;24;"RN";"nao metropolitana"
3118106;31;"MG";"nao metropolitana"
2807006;28;"SE";"nao metropolitana"
2209872;22;"PI";"nao metropolitana"
2913309;29;"BA";"nao metropolitana"
4202099;42;"SC";"nao metropolitana"
2413607;24;"RN";"nao metropolitana"
3163003;31;"MG";"nao metropolitana"
2209658;22;"PI";"nao metropolitana"
2517209;25;"PB";"nao metropolitana"
2111672;21;"MA";"nao metropolitana"
2801900;28;"SE";"nao metropolitana"
3152131;31;"MG";"nao metropolitana"
2205151;22;"PI";"nao metropolitana"
5107156;51;"MT";"nao metropolitana"
2205904;22;"PI";"nao metropolitana"
3136579;31;"MG";"nao metropolitana"
3165909;31;"MG";"nao metropolitana"
4209458;42;"SC";"nao metropolitana"
5212253;52;"GO";"nao metropolitana"
2109056;21;"MA";"nao metropolitana"
2205573;22;"PI";"nao metropolitana"
2205524;22;"PI";"nao metropolitana"
3104452;31;"MG";"nao metropolitana"
2201945;22;"PI";"nao metropolitana"
3527256;35;"SP";"nao metropolitana"
2502300;25;"PB";"nao metropolitana"
5212907;52;"GO";"nao metropolitana"
3503505;35;"SP";"nao metropolitana"
2911253;29;"BA";"nao metropolitana"
3157500;31;"MG";"nao metropolitana"
2512077;25;"PB";"nao metropolitana"
3130002;31;"MG";"nao metropolitana"
3102209;31;"MG";"nao metropolitana"
3157609;31;"MG";"nao metropolitana"
3150539;31;"MG";"nao metropolitana"
3106606;31;"MG";"nao metropolitana"
3109600;31;"MG";"nao metropolitana"
3127073;31;"MG";"nao metropolitana"
2106201;21;"MA";"nao metropolitana"
3161601;31;"MG";"nao metropolitana"
2411908;24;"RN";"nao metropolitana"
2513505;25;"PB";"nao metropolitana"
2402907;24;"RN";"nao metropolitana"
2501534;25;"PB";"nao metropolitana"
5203939;52;"GO";"nao metropolitana"
2918704;29;"BA";"nao metropolitana"
2203354;22;"PI";"nao metropolitana"
2405405;24;"RN";"nao metropolitana"
5220702;52;"GO";"nao metropolitana"
1718709;17;"TO";"nao metropolitana"
5206800;52;"GO";"nao metropolitana"
4304853;43;"RS";"nao metropolitana"
2111631;21;"MA";"nao metropolitana"
4317251;43;"RS";"nao metropolitana"
5107883;51;"MT";"nao metropolitana"
4217956;42;"SC";"nao metropolitana"
3100401;31;"MG";"nao metropolitana"
3137908;31;"MG";"nao metropolitana"
3114907;31;"MG";"nao metropolitana"
2205599;22;"PI";"nao metropolitana"
3108701;31;"MG";"nao metropolitana"
2700805;27;"AL";"nao metropolitana"
3157377;31;"MG";"nao metropolitana"
4112603;41;"PR";"nao metropolitana"
1718808;17;"TO";"nao metropolitana"
4211876;42;"SC";"nao metropolitana"
3161056;31;"MG";"nao metropolitana"
3522158;35;"SP";"nao metropolitana"
5213855;52;"GO";"nao metropolitana"
5214705;52;"GO";"nao metropolitana"
2201929;22;"PI";"nao metropolitana"
2206050;22;"PI";"nao metropolitana"
5220280;52;"GO";"nao metropolitana"
3159100;31;"MG";"nao metropolitana"
3549201;35;"SP";"nao metropolitana"
3515806;35;"SP";"nao metropolitana"
2411007;24;"RN";"nao metropolitana"
2202554;22;"PI";"nao metropolitana"
2100105;21;"MA";"nao metropolitana"
2806909;28;"SE";"nao metropolitana"
3162658;31;"MG";"nao metropolitana"
5214879;52;"GO";"nao metropolitana"
1712454;17;"TO";"nao metropolitana"
5106315;51;"MT";"nao metropolitana"
2406908;24;"RN";"nao metropolitana"
1720853;17;"TO";"nao metropolitana"
3136520;31;"MG";"nao metropolitana"
4305934;43;"RS";"nao metropolitana"
2209377;22;"PI";"nao metropolitana"
2501351;25;"PB";"nao metropolitana"
2205276;22;"PI";"nao metropolitana"
3127057;31;"MG";"nao metropolitana"
3121506;31;"MG";"nao metropolitana"
1703883;17;"TO";"nao metropolitana"
2706208;27;"AL";"nao metropolitana"
3166105;31;"MG";"nao metropolitana"
3120003;31;"MG";"nao metropolitana"
2413557;24;"RN";"nao metropolitana"
1711951;17;"TO";"nao metropolitana"
4217154;42;"SC";"nao metropolitana"
2201804;22;"PI";"nao metropolitana"
3532843;35;"SP";"nao metropolitana"
1703891;17;"TO";"nao metropolitana"
2908804;29;"BA";"nao metropolitana"
5213400;52;"GO";"nao metropolitana"
2202711;22;"PI";"nao metropolitana"
3126406;31;"MG";"nao metropolitana"
2207306;22;"PI";"nao metropolitana"
2408706;24;"RN";"nao metropolitana"
2200277;22;"PI";"nao metropolitana"
2400604;24;"RN";"nao metropolitana"
3148806;31;"MG";"nao metropolitana"
3121704;31;"MG";"nao metropolitana"
3168051;31;"MG";"nao metropolitana"
3111150;31;"MG";"nao metropolitana"
2207751;22;"PI";"nao metropolitana"
3522653;35;"SP";"nao metropolitana"
2206001;22;"PI";"nao metropolitana"
2508109;25;"PB";"nao metropolitana"
2101350;21;"MA";"nao metropolitana"
2408409;24;"RN";"nao metropolitana"
2509602;25;"PB";"nao metropolitana"
1712405;17;"TO";"nao metropolitana"
2204006;22;"PI";"nao metropolitana"
2401909;24;"RN";"nao metropolitana"
2411700;24;"RN";"nao metropolitana"
2607109;26;"PE";"nao metropolitana"
4305835;43;"RS";"nao metropolitana"
2205532;22;"PI";"nao metropolitana"
2203271;22;"PI";"nao metropolitana"
2208858;22;"PI";"nao metropolitana"
3125804;31;"MG";"nao metropolitana"
2401503;24;"RN";"nao metropolitana"
3127370;31;"MG";"nao metropolitana"
1711803;17;"TO";"nao metropolitana"
2410009;24;"RN";"nao metropolitana"
2107308;21;"MA";"nao metropolitana"
3160207;31;"MG";"nao metropolitana"
1720259;17;"TO";"nao metropolitana"
3142502;31;"MG";"nao metropolitana"
3113107;31;"MG";"nao metropolitana"
3142254;31;"MG";"nao metropolitana"
2201002;22;"PI";"nao metropolitana"
3106804;31;"MG";"nao metropolitana"
3149002;31;"MG";"nao metropolitana"
2510501;25;"PB";"nao metropolitana"
3171501;31;"MG";"nao metropolitana"
4215695;42;"SC";"nao metropolitana"
2205458;22;"PI";"nao metropolitana"
5200159;52;"GO";"nao metropolitana"
3547650;35;"SP";"nao metropolitana"
2304806;23;"CE";"nao metropolitana"
3166956;31;"MG";"nao metropolitana"
2202117;22;"PI";"nao metropolitana"
3166501;31;"MG";"nao metropolitana"
1712801;17;"TO";"nao metropolitana"
2910206;29;"BA";"nao metropolitana"
3143153;31;"MG";"nao metropolitana"
1720002;17;"TO";"nao metropolitana"
4302055;43;"RS";"nao metropolitana"
3101300;31;"MG";"nao metropolitana"
2210623;22;"PI";"nao metropolitana"
2407252;24;"RN";"nao metropolitana"
2209153;22;"PI";"nao metropolitana"
3147808;31;"MG";"nao metropolitana"
2414753;24;"RN";"nao metropolitana"
2704906;27;"AL";"nao metropolitana"
2210102;22;"PI";"nao metropolitana"
3503950;35;"SP";"nao metropolitana"
2504074;25;"PB";"nao metropolitana"
2209807;22;"PI";"nao metropolitana"
4315073;43;"RS";"nao metropolitana"
3536570;35;"SP";"nao metropolitana"
2514107;25;"PB";"nao metropolitana"
3529104;35;"SP";"nao metropolitana"
2206753;22;"PI";"nao metropolitana"
5206701;52;"GO";"nao metropolitana"
3518008;35;"SP";"nao metropolitana"
3104403;31;"MG";"nao metropolitana"
2805000;28;"SE";"nao metropolitana"
2415008;24;"RN";"nao metropolitana"
2204550;22;"PI";"nao metropolitana"
2411106;24;"RN";"nao metropolitana"
2203420;22;"PI";"nao metropolitana"
2511004;25;"PB";"nao metropolitana"
3549250;35;"SP";"nao metropolitana"
5209291;52;"GO";"nao metropolitana"
3124609;31;"MG";"nao metropolitana"
3143708;31;"MG";"nao metropolitana"
2205565;22;"PI";"nao metropolitana"
2202851;22;"PI";"nao metropolitana"
1704105;17;"TO";"nao metropolitana"
2404002;24;"RN";"nao metropolitana"
1709807;17;"TO";"nao metropolitana"
2513984;25;"PB";"nao metropolitana"
3145703;31;"MG";"nao metropolitana"
2410801;24;"RN";"nao metropolitana"
2207959;22;"PI";"nao metropolitana"
2204105;22;"PI";"nao metropolitana"
2506509;25;"PB";"nao metropolitana"
2211357;22;"PI";"nao metropolitana"
2203800;22;"PI";"nao metropolitana"
3122801;31;"MG";"nao metropolitana"
2508703;25;"PB";"nao metropolitana"
3155009;31;"MG";"nao metropolitana"
1718006;17;"TO";"nao metropolitana"
2209856;22;"PI";"nao metropolitana"
3170305;31;"MG";"nao metropolitana"
2209351;22;"PI";"nao metropolitana"
2505501;25;"PB";"nao metropolitana"
5221080;52;"GO";"nao metropolitana"
2510600;25;"PB";"nao metropolitana"
2211407;22;"PI";"nao metropolitana"
2406403;24;"RN";"nao metropolitana"
2512036;25;"PB";"nao metropolitana"
2409209;24;"RN";"nao metropolitana"
2211704;22;"PI";"nao metropolitana"
2201988;22;"PI";"nao metropolitana"
2210904;22;"PI";"nao metropolitana"
2200103;22;"PI";"nao metropolitana"
2210359;22;"PI";"nao metropolitana"
3144201;31;"MG";"nao metropolitana"
2707008;27;"AL";"nao metropolitana"
2516151;25;"PB";"nao metropolitana"
2408607;24;"RN";"nao metropolitana"
3125507;31;"MG";"nao metropolitana"
2211605;22;"PI";"nao metropolitana"
3165560;31;"MG";"nao metropolitana"
2503407;25;"PB";"nao metropolitana"
2502052;25;"PB";"nao metropolitana"
2505907;25;"PB";"nao metropolitana"
2201556;22;"PI";"nao metropolitana"
3140407;31;"MG";"nao metropolitana"
2512747;25;"PB";"nao metropolitana"
3163607;31;"MG";"nao metropolitana"
5105309;51;"MT";"nao metropolitana"
1715259;17;"TO";"nao metropolitana"
3158706;31;"MG";"nao metropolitana"
2414308;24;"RN";"nao metropolitana"
2406155;24;"RN";"nao metropolitana"
2515203;25;"PB";"nao metropolitana"
2201176;22;"PI";"nao metropolitana"
2202455;22;"PI";"nao metropolitana"
1721307;17;"TO";"nao metropolitana"
2410702;24;"RN";"nao metropolitana"
3126950;31;"MG";"nao metropolitana"
1719004;17;"TO";"nao metropolitana"
2516755;25;"PB";"nao metropolitana"
2503753;25;"PB";"nao metropolitana"
2209955;22;"PI";"nao metropolitana"
2514552;25;"PB";"nao metropolitana"
2209559;22;"PI";"nao metropolitana"
3165800;31;"MG";"nao metropolitana"
2517100;25;"PB";"nao metropolitana"
2202251;22;"PI";"nao metropolitana"
2513356;25;"PB";"nao metropolitana"
2202737;22;"PI";"nao metropolitana"
3115409;31;"MG";"nao metropolitana"
2410603;24;"RN";"nao metropolitana"
2209500;22;"PI";"nao metropolitana"
2203750;22;"PI";"nao metropolitana"
2514800;25;"PB";"nao metropolitana"
1715150;17;"TO";"nao metropolitana"
3118502;31;"MG";"nao metropolitana"
3127909;31;"MG";"nao metropolitana"
1703826;17;"TO";"nao metropolitana"
2912608;29;"BA";"nao metropolitana"
2205250;22;"PI";"nao metropolitana"
2207553;22;"PI";"nao metropolitana"
3127354;31;"MG";"nao metropolitana"
2206654;22;"PI";"nao metropolitana"
5212055;52;"GO";"nao metropolitana"
2403756;24;"RN";"nao metropolitana"
2204600;22;"PI";"nao metropolitana"
2800100;28;"SE";"nao metropolitana"
3503158;35;"SP";"nao metropolitana"
3153301;31;"MG";"nao metropolitana"
3113800;31;"MG";"nao metropolitana"
2506202;25;"PB";"nao metropolitana"
2513968;25;"PB";"nao metropolitana"
2502201;25;"PB";"nao metropolitana"
3156205;31;"MG";"nao metropolitana"
5106703;51;"MT";"nao metropolitana"
2513000;25;"PB";"nao metropolitana"
2510709;25;"PB";"nao metropolitana"
5204201;52;"GO";"nao metropolitana"
2201572;22;"PI";"nao metropolitana"
3167301;31;"MG";"nao metropolitana"
2400406;24;"RN";"nao metropolitana"
2207355;22;"PI";"nao metropolitana"
2514602;25;"PB";"nao metropolitana"
2513653;25;"PB";"nao metropolitana"
2204154;22;"PI";"nao metropolitana"
2203255;22;"PI";"nao metropolitana"
2409605;24;"RN";"nao metropolitana"
3145406;31;"MG";"nao metropolitana"
3165602;31;"MG";"nao metropolitana"
3132800;31;"MG";"nao metropolitana"
2201309;22;"PI";"nao metropolitana"
2508406;25;"PB";"nao metropolitana"
2207850;22;"PI";"nao metropolitana"
2504108;25;"PB";"nao metropolitana"
2413805;24;"RN";"nao metropolitana"
1720937;17;"TO";"nao metropolitana"
2403905;24;"RN";"nao metropolitana"
2202075;22;"PI";"nao metropolitana"
2500577;25;"PB";"nao metropolitana"
2404804;24;"RN";"nao metropolitana"
2205359;22;"PI";"nao metropolitana"
2209609;22;"PI";"nao metropolitana"
2405504;24;"RN";"nao metropolitana"
3554656;35;"SP";"nao metropolitana"
3149408;31;"MG";"nao metropolitana"
2513851;25;"PB";"nao metropolitana"
2207793;22;"PI";"nao metropolitana"
2209757;22;"PI";"nao metropolitana"
2513943;25;"PB";"nao metropolitana"
2509370;25;"PB";"nao metropolitana"
2210979;22;"PI";"nao metropolitana"
3103306;31;"MG";"nao metropolitana"
1712157;17;"TO";"nao metropolitana"
2500734;25;"PB";"nao metropolitana"
1704600;17;"TO";"nao metropolitana"
3115607;31;"MG";"nao metropolitana"
2210391;22;"PI";"nao metropolitana"
2211506;22;"PI";"nao metropolitana"
2208551;22;"PI";"nao metropolitana"
2505303;25;"PB";"nao metropolitana"
3103108;31;"MG";"nao metropolitana"
2206951;22;"PI";"nao metropolitana"
2210953;22;"PI";"nao metropolitana"
3160504;31;"MG";"nao metropolitana"
2208601;22;"PI";"nao metropolitana"
2512788;25;"PB";"nao metropolitana"
3146602;31;"MG";"nao metropolitana"
2207934;22;"PI";"nao metropolitana"
2517407;25;"PB";"nao metropolitana"
2514651;25;"PB";"nao metropolitana"
2210383;22;"PI";"nao metropolitana"
2203859;22;"PI";"nao metropolitana"
3147501;31;"MG";"nao metropolitana"
2405900;24;"RN";"nao metropolitana"
2407906;24;"RN";"nao metropolitana"
5101209;51;"MT";"nao metropolitana"
1715507;17;"TO";"nao metropolitana"
2504850;25;"PB";"nao metropolitana"
2205540;22;"PI";"nao metropolitana"
3164803;31;"MG";"nao metropolitana"
1718659;17;"TO";"nao metropolitana"
1720150;17;"TO";"nao metropolitana"
3166600;31;"MG";"nao metropolitana"
2510659;25;"PB";"nao metropolitana"
2501153;25;"PB";"nao metropolitana"
2207108;22;"PI";"nao metropolitana"
2210375;22;"PI";"nao metropolitana"
2200954;22;"PI";"nao metropolitana"
5201207;52;"GO";"nao metropolitana"
2414902;24;"RN";"nao metropolitana"
2206308;22;"PI";"nao metropolitana"
