CODE_MUNI;YEAR;POPULACAO;CASESy;INCy
3104601;2014;13840;0;0
3104601;2015;13937;0;0
3104601;2016;14030;0;0
3104601;2017;14118;0;0
3104601;2018;14085;0;0
3104601;2019;14179;3;21,15805064
3104601;2020;14270;4;28,03083392
3104601;2021;14358;4;27,85903329
3104601;2022;14239;0;0
3104700;2014;14188;0;0
3104700;2015;14039;0;0
3104700;2016;13897;0;0
3104700;2017;13762;2;14,5327714
3104700;2018;13064;0;0
3104700;2019;12868;3;23,31364625
3104700;2020;12678;0;0
3104700;2021;12496;0;0
3104700;2022;13744;1;7,275902212
3104809;2014;5051;0;0
3104809;2015;5041;0;0
3104809;2016;5032;3;59,61844197
3104809;2017;5023;0;0
3104809;2018;4888;0;0
3104809;2019;4869;0;0
3104809;2020;4851;0;0
3104809;2021;4833;0;0
3104809;2022;4507;1;22,18770801
3104908;2014;19117;0;0
3104908;2015;19186;0;0
3104908;2016;19252;1;5,194265531
3104908;2017;19315;0;0
3104908;2018;19094;0;0
3104908;2019;19148;2;10,44495509
3104908;2020;19199;1;5,208604615
3104908;2021;19249;0;0
3104908;2022;18261;18;98,57072449
3105004;2014;8082;0;0
3105004;2015;8071;1;12,39003841
3105004;2016;8061;1;12,40540876
3105004;2017;8051;0;0
3105004;2018;7851;0;0
3105004;2019;7826;0;0
3105004;2020;7803;0;0
3105004;2021;7780;0;0
3105004;2022;7336;0;0
3105103;2014;23759;0;0
3105103;2015;23850;0;0
3105103;2016;23936;1;4,177807487
3105103;2017;24018;0;0
3105103;2018;23757;0;0
3105103;2019;23829;0;0
3105103;2020;23898;0;0
3105103;2021;23964;0;0
3105103;2022;23545;0;0
3105202;2014;5039;0;0
3105202;2015;5019;0;0
3105202;2016;5001;0;0
3105202;2017;4984;0;0
3105202;2018;4825;0;0
3105202;2019;4795;0;0
3105202;2020;4766;0;0
3105202;2021;4738;0;0
3105202;2022;4606;18;390,7946157
3105301;2014;5639;0;0
3105301;2015;5674;0;0
3105301;2016;5708;0;0
3105301;2017;5739;0;0
3105301;2018;5713;0;0
3105301;2019;5746;0;0
3105301;2020;5778;0;0
3105301;2021;5808;0;0
3105301;2022;5968;0;0
3105400;2014;30893;0;0
3105400;2015;31270;0;0
3105400;2016;31628;3;9,48526622
3105400;2017;31968;4;12,51251251
3105400;2018;32319;0;0
3105400;2019;32485;0;0
3105400;2020;32866;0;0
3105400;2021;33232;0;0
3105400;2022;30643;0;0
3105509;2014;5738;0;0
3105509;2015;5706;0;0
3105509;2016;5676;0;0
3105509;2017;5648;0;0
3105509;2018;5443;0;0
3105509;2019;5397;0;0
3105509;2020;5354;0;0
3105509;2021;5311;0;0
3105509;2022;4965;0;0
3105608;2014;133972;0;0
3105608;2015;134924;0;0
3105608;2016;135829;12;8,834637669
3105608;2017;136689;2;1,46317553
3105608;2018;136392;1;0,733180832
3105608;2019;137313;5;3,641315826
3105608;2020;138204;1;0,723568059
3105608;2021;139061;0;0
3105608;2022;122894;1;0,813709376
3105707;2014;5893;0;0
3105707;2015;5799;0;0
3105707;2016;5710;0;0
3105707;2017;5624;0;0
3105707;2018;5250;0;0
3105707;2019;5131;0;0
3105707;2020;5015;0;0
3105707;2021;4905;0;0
3105707;2022;5678;0;0
3105905;2014;20590;0;0
3105905;2015;20693;0;0
3105905;2016;20790;2;9,62000962
3105905;2017;20882;0;0
3105905;2018;20720;0;0
3105905;2019;20810;7;33,6376742
3105905;2020;20897;1;4,785375891
3105905;2021;20981;0;0
3105905;2022;19802;0;0
3106002;2014;10362;0;0
3106002;2015;10381;0;0
3106002;2016;10399;0;0
3106002;2017;10416;0;0
3106002;2018;10248;1;9,758001561
3106002;2019;10255;0;0
3106002;2020;10262;0;0
3106002;2021;10269;0;0
3106002;2022;9505;0;0
3106101;2014;3500;0;0
3106101;2015;3501;0;0
3106101;2016;3502;0;0
3106101;2017;3503;0;0
3106101;2018;3433;0;0
3106101;2019;3429;0;0
3106101;2020;3425;0;0
3106101;2021;3422;0;0
3106101;2022;2905;0;0
3106200;2014;2491109;43;1,72613884
3106200;2015;2502557;4;0,159836519
3106200;2016;2513451;69;2,745229567
3106200;2017;2523794;123;4,873614883
3106200;2018;2501576;57;2,278563594
3106200;2019;2512070;139;5,533285299
3106200;2020;2521564;71;2,815712788
3106200;2021;2530701;77;3,042635222
3106200;2022;2392678;151;6,310920232
3106309;2014;25329;0;0
3106309;2015;25619;0;0
3106309;2016;25895;0;0
3106309;2017;26158;1;3,822922242
3106309;2018;26396;273;1034,247613
3106309;2019;26700;9;33,70786517
3106309;2020;26994;13;48,15885011
3106309;2021;27277;2;7,332184624
3106309;2022;22149;0;0
3106408;2014;7803;0;0
3106408;2015;7816;0;0
3106408;2016;7829;0;0
3106408;2017;7841;1;12,75347532
3106408;2018;7710;0;0
3106408;2019;7715;0;0
3106408;2020;7719;0;0
3106408;2021;7723;1;12,94833614
3106408;2022;8632;0;0
3106507;2014;12469;0;0
3106507;2015;12431;0;0
3106507;2016;12394;0;0
3106507;2017;12360;0;0
3106507;2018;11995;0;0
3106507;2019;11932;0;0
3106507;2020;11872;2;16,84636119
3106507;2021;11813;1;8,465250148
3106507;2022;9615;0;0
3106606;2014;4656;0;0
3106606;2015;4664;0;0
3106606;2016;4671;0;0
3106606;2017;4678;0;0
3106606;2018;4602;0;0
3106606;2019;4604;1;21,72024327
3106606;2020;4607;0;0
3106606;2021;4609;0;0
3106606;2022;4457;0;0
3106655;2014;4630;0;0
3106655;2015;4661;0;0
3106655;2016;4691;0;0
3106655;2017;4720;0;0
3106655;2018;4705;0;0
3106655;2019;4735;0;0
3106655;2020;4764;0;0
3106655;2021;4792;0;0
3106655;2022;4191;0;0
3106705;2014;412003;0;0
3106705;2015;417307;0;0
3106705;2016;422354;4;0,947072835
3106705;2017;427146;10;2,341119898
3106705;2018;432575;4;0,92469514
3106705;2019;439340;4;0,910456594
3106705;2020;444784;3;0,674484694
3106705;2021;450024;1;0,222210371
3106705;2022;428956;15;3,496862149
3106804;2014;3724;0;0
3106804;2015;3685;0;0
3106804;2016;3648;0;0
3106804;2017;3613;0;0
3106804;2018;3430;0;0
3106804;2019;3379;0;0
3106804;2020;3329;0;0
3106804;2021;3282;0;0
3106804;2022;3357;0;0
3106903;2014;14342;0;0
3106903;2015;14413;0;0
3106903;2016;14481;0;0
3106903;2017;14545;2;13,7504297
3106903;2018;14431;0;0
3106903;2019;14494;0;0
3106903;2020;14554;0;0
3106903;2021;14612;0;0
3106903;2022;13935;2;14,3523502
3107000;2014;2652;0;0
3107000;2015;2640;0;0
3107000;2016;2630;0;0
3107000;2017;2619;0;0
3107000;2018;2532;0;0
3107000;2019;2515;0;0
3107000;2020;2498;0;0
3107000;2021;2482;0;0
3107000;2022;2356;0;0
3107109;2014;40155;0;0
3107109;2015;40287;0;0
3107109;2016;40412;3;7,423537563
3107109;2017;40530;0;0
3107109;2018;40031;0;0
3107109;2019;40127;1;2,492087622
3107109;2020;40219;0;0
3107109;2021;40308;0;0
3107109;2022;41060;0;0
3107208;2014;5169;0;0
3107208;2015;5174;0;0
3107208;2016;5180;0;0
3107208;2017;5185;0;0
3107208;2018;5091;0;0
3107208;2019;5090;0;0
3107208;2020;5089;0;0
3107208;2021;5088;0;0
3107208;2022;5316;0;0
3107307;2014;49293;0;0
3107307;2015;49600;0;0
3107307;2016;49891;0;0
3107307;2017;50168;0;0
3107307;2018;49942;5;10,01161347
3107307;2019;49979;6;12,00504212
3107307;2020;50256;2;3,979624323
3107307;2021;50521;0;0
3107307;2022;50185;24;47,8230547
3107406;2014;48802;1;2,049096349
3107406;2015;49236;4;8,12413681
3107406;2016;49650;2;4,028197382
3107406;2017;50042;0;0
3107406;2018;50166;2;3,986763944
3107406;2019;50605;2;3,952178638
3107406;2020;51028;5;9,798541977
3107406;2021;51436;19;36,9391088
3107406;2022;53750;17;31,62790698
3107505;2014;6658;0;0
3107505;2015;6653;0;0
3107505;2016;6648;0;0
3107505;2017;6644;0;0
3107505;2018;6489;0;0
3107505;2019;6474;0;0
3107505;2020;6459;1;15,4822728
3107505;2021;6444;0;0
3107505;2022;6771;0;0
3107604;2014;4121;0;0
3107604;2015;4150;0;0
3107604;2016;4177;0;0
3107604;2017;4203;1;23,79252915
3107604;2018;4190;0;0
3107604;2019;4217;0;0
3107604;2020;4244;1;23,56267672
3107604;2021;4270;0;0
3107604;2022;4479;0;0
3107703;2014;5871;0;0
3107703;2015;5923;0;0
3107703;2016;5972;0;0
3107703;2017;6018;0;0
3107703;2018;6031;0;0
3107703;2019;6083;0;0
3107703;2020;6133;0;0
3107703;2021;6182;0;0
3107703;2022;5592;0;0
3107802;2014;15587;0;0
3107802;2015;15542;0;0
3107802;2016;15500;0;0
3107802;2017;15459;0;0
3107802;2018;15010;0;0
3107802;2019;14935;0;0
3107802;2020;14862;0;0
3107802;2021;14792;0;0
3107802;2022;14668;0;0
3107901;2014;10763;0;0
3107901;2015;10767;0;0
3107901;2016;10771;0;0
3107901;2017;10775;0;0
3107901;2018;10558;0;0
3107901;2019;10547;0;0
3107901;2020;10537;0;0
3107901;2021;10527;0;0
3107901;2022;12645;0;0
3108008;2014;17832;0;0
3108008;2015;17858;1;5,599731213
3108008;2016;17883;0;0
3108008;2017;17907;1;5,584408332
3108008;2018;17598;0;0
3108008;2019;17603;1;5,680849855
3108008;2020;17607;0;0
3108008;2021;17612;0;0
3108008;2022;18045;0;0
3108107;2014;7014;0;0
3108107;2015;7016;0;0
3108107;2016;7018;0;0
3108107;2017;7020;0;0
3108107;2018;6876;0;0
3108107;2019;6868;0;0
3108107;2020;6860;0;0
3108107;2021;6852;0;0
3108107;2022;7377;0;0
3108206;2014;5867;0;0
3108206;2015;5831;0;0
3108206;2016;5797;1;17,25030188
3108206;2017;5764;0;0
3108206;2018;5544;0;0
3108206;2019;5493;1;18,20498817
3108206;2020;5444;0;0
3108206;2021;5397;0;0
3108206;2022;5729;0;0
3108255;2014;10535;0;0
3108255;2015;10669;0;0
3108255;2016;10797;0;0
3108255;2017;10951;0;0
3108255;2018;11088;0;0
3108255;2019;11230;0;0
3108255;2020;11369;0;0
3108255;2021;11502;0;0
3108255;2022;9917;44;443,6825653
3108305;2014;18481;0;0
3108305;2015;18682;0;0
3108305;2016;18873;0;0
3108305;2017;19055;0;0
3108305;2018;19202;0;0
3108305;2019;19412;0;0
3108305;2020;19614;0;0
3108305;2021;19809;0;0
3108305;2022;17581;0;0
3108404;2014;15325;0;0
3108404;2015;15324;0;0
3108404;2016;15323;0;0
3108404;2017;15322;0;0
3108404;2018;14995;0;0
3108404;2019;14971;0;0
3108404;2020;14949;1;6,689410663
3108404;2021;14927;0;0
3108404;2022;14703;0;0
3108503;2014;6593;0;0
3108503;2015;6574;0;0
3108503;2016;6557;6;91,50526155
3108503;2017;6540;0;0
3108503;2018;6350;0;0
3108503;2019;6319;2;31,65057762
3108503;2020;6288;0;0
3108503;2021;6259;0;0
3108503;2022;5760;4;69,44444444
3108552;2014;15522;0;0
3108552;2015;15727;0;0
3108552;2016;15921;0;0
3108552;2017;16105;0;0
3108552;2018;16321;0;0
3108552;2019;16538;0;0
3108552;2020;16748;0;0
3108552;2021;16950;0;0
3108552;2022;14696;0;0
3108602;2014;32473;0;0
3108602;2015;32564;0;0
3108602;2016;32650;8;24,50229709
3108602;2017;32732;0;0
3108602;2018;32288;0;0
3108602;2019;32347;4;12,36590719
3108602;2020;32405;0;0
3108602;2021;32460;0;0
3108602;2022;31246;0;0
3108701;2014;4634;0;0
3108701;2015;4604;0;0
3108701;2016;4577;0;0
3108701;2017;4550;0;0
3108701;2018;4374;0;0
3108701;2019;4333;1;23,07869836
3108701;2020;4293;0;0
3108701;2021;4255;0;0
3108701;2022;4258;0;0
3108800;2014;5068;0;0
3108800;2015;5045;0;0
3108800;2016;5024;0;0
3108800;2017;5003;1;19,9880072
3108800;2018;4835;1;20,68252327
3108800;2019;4801;1;20,82899396
3108800;2020;4769;0;0
3108800;2021;4737;0;0
3108800;2022;4443;0;0
3108909;2014;14957;0;0
3108909;2015;14934;0;0
3108909;2016;14911;0;0
3108909;2017;14889;0;0
3108909;2018;14508;0;0
3108909;2019;14459;0;0
3108909;2020;14410;0;0
3108909;2021;14364;0;0
3108909;2022;13981;0;0
3109006;2014;37314;0;0
3109006;2015;37857;0;0
3109006;2016;38373;5;13,02999505
3109006;2017;38863;1;2,573141549
3109006;2018;39520;0;0
3109006;2019;40103;6;14,9614742
3109006;2020;40666;0;0
3109006;2021;41208;1;2,42671326
3109006;2022;38640;1;2,587991718
3109105;2014;11217;0;0
3109105;2015;11223;0;0
3109105;2016;11228;0;0
3109105;2017;11233;0;0
3109105;2018;11010;0;0
3109105;2019;11001;0;0
3109105;2020;10991;0;0
3109105;2021;10982;0;0
3109105;2022;10761;0;0
3109204;2014;10586;0;0
3109204;2015;10589;0;0
3109204;2016;10592;3;28,32326284
3109204;2017;10594;0;0
3109204;2018;10377;1;9,63669654
3109204;2019;10365;1;9,647853353
3109204;2020;10353;0;0
3109204;2021;10342;0;0
3109204;2022;9058;0;0
3109253;2014;4128;0;0
3109253;2015;4134;0;0
3109253;2016;4140;0;0
3109253;2017;4146;0;0
3109253;2018;4074;0;0
3109253;2019;3982;0;0
3109253;2020;3983;0;0
3109253;2021;3984;0;0
3109253;2022;4041;0;0
3109303;2014;24169;0;0
3109303;2015;24351;0;0
3109303;2016;24524;1;4,077638232
3109303;2017;24689;0;0
3109303;2018;24663;0;0
3109303;2019;24841;0;0
3109303;2020;25013;0;0
3109303;2021;25179;3;11,91469081
3109303;2022;25223;2;7,929270904
3109402;2014;28071;0;0
3109402;2015;28163;0;0
3109402;2016;28251;0;0
3109402;2017;28335;1;3,529204164
3109402;2018;27988;0;0
3109402;2019;28056;1;3,564299971
3109402;2020;28121;1;3,556061306
3109402;2021;28184;0;0
3109402;2022;23687;28;118,2082999
3109451;2014;6818;0;0
3109451;2015;6861;0;0
3109451;2016;6901;0;0
3109451;2017;6940;0;0
3109451;2018;6909;0;0
3109451;2019;6949;0;0
3109451;2020;6988;0;0
3109451;2021;7025;0;0
3109451;2022;6485;0;0
3109501;2014;14280;0;0
3109501;2015;14298;0;0
3109501;2016;14314;0;0
3109501;2017;14330;0;0
3109501;2018;14075;0;0
3109501;2019;14075;2;14,20959147
3109501;2020;14075;0;0
3109501;2021;14074;0;0
3109501;2022;11276;0;0
3109600;2014;3727;1;26,83123155
3109600;2015;3721;0;0
3109600;2016;3716;1;26,91065662
3109600;2017;3710;0;0
3109600;2018;3616;0;0
3109600;2019;3603;0;0
3109600;2020;3591;0;0
3109600;2021;3580;1;27,93296089
3109600;2022;3707;0;0
3109709;2014;11525;0;0
3109709;2015;11567;0;0
3109709;2016;11607;0;0
3109709;2017;11646;0;0
3109709;2018;11514;0;0
3109709;2019;11547;0;0
3109709;2020;11579;0;0
3109709;2021;11609;0;0
3109709;2022;11759;0;0
3109808;2014;2645;0;0
3109808;2015;2661;0;0
3109808;2016;2676;0;0
3109808;2017;2691;0;0
3109808;2018;2677;0;0
3109808;2019;2692;0;0
3109808;2020;2706;0;0
3109808;2021;2720;0;0
3109808;2022;2310;0;0
3109907;2014;11046;0;0
3109907;2015;11170;0;0
3109907;2016;11287;2;17,71950031
3109907;2017;11399;17;149,1358891
3109907;2018;11495;2;17,39886907
3109907;2019;11624;1;8,602890571
3109907;2020;11749;1;8,511362669
3109907;2021;11869;0;0
3109907;2022;11425;4;35,01094092
3110004;2014;43395;0;0
3110004;2015;43739;0;0
3110004;2016;44066;0;0
3110004;2017;44377;0;0
3110004;2018;44377;0;0
3110004;2019;44718;1;2,236235968
3110004;2020;45047;0;0
3110004;2021;45364;0;0
3110004;2022;39578;1;2,526656223
3110103;2014;5308;0;0
3110103;2015;5354;0;0
3110103;2016;5398;0;0
3110103;2017;5440;0;0
3110103;2018;5450;0;0
3110103;2019;5496;0;0
3110103;2020;5541;0;0
3110103;2021;5584;0;0
3110103;2022;5307;0;0
3110202;2014;4128;0;0
3110202;2015;4121;0;0
3110202;2016;4114;0;0
3110202;2017;4108;0;0
3110202;2018;4002;0;0
3110202;2019;3987;0;0
3110202;2020;3974;0;0
3110202;2021;3961;0;0
3110202;2022;4080;0;0
3110301;2014;14325;0;0
3110301;2015;14396;0;0
3110301;2016;14464;0;0
3110301;2017;14529;0;0
3110301;2018;14417;0;0
3110301;2019;14480;0;0
3110301;2020;14541;0;0
3110301;2021;14600;0;0
3110301;2022;15082;0;0
3110400;2014;3133;0;0
3110400;2015;3109;0;0
3110400;2016;3086;0;0
3110400;2017;3064;0;0
3110400;2018;2934;0;0
3110400;2019;2901;0;0
3110400;2020;2869;0;0
3110400;2021;2839;0;0
3110400;2022;3028;0;0
3110509;2014;21901;0;0
3110509;2015;21955;0;0
3110509;2016;22007;0;0
3110509;2017;22057;0;0
3110509;2018;21738;1;4,600239212
3110509;2019;21770;1;4,593477262
3110509;2020;21801;0;0
3110509;2021;21831;0;0
3110509;2022;27942;0;0
3110608;2014;28402;0;0
3110608;2015;28669;0;0
3110608;2016;28924;0;0
3110608;2017;29165;0;0
3110608;2018;29278;0;0
3110608;2019;29551;2;6,767960475
3110608;2020;29814;0;0
3110608;2021;30068;0;0
3110608;2022;29584;0;0
3110707;2014;13012;0;0
3110707;2015;13026;0;0
3110707;2016;13040;0;0
3110707;2017;13053;1;7,661074083
3110707;2018;12816;0;0
3110707;2019;12814;0;0
3110707;2020;12812;0;0
3110707;2021;12810;1;7,806401249
3110707;2022;12309;1;8,12413681
3110806;2014;3720;0;0
3110806;2015;3733;0;0
3110806;2016;3745;0;0
3110806;2017;3757;0;0
3110806;2018;3711;1;26,94691458
3110806;2019;3721;0;0
3110806;2020;3730;0;0
3110806;2021;3739;0;0
3110806;2022;2737;0;0
3110905;2014;16325;0;0
3110905;2015;16431;0;0
3110905;2016;16532;0;0
3110905;2017;16627;0;0
3110905;2018;16565;0;0
3110905;2019;16665;1;6,00060006
3110905;2020;16762;1;5,965875194
3110905;2021;16855;0;0
3110905;2022;15856;0;0
3111002;2014;21367;0;0
3111002;2015;21392;0;0
3111002;2016;21417;0;0
3111002;2017;21440;0;0
3111002;2018;21056;0;0
3111002;2019;21055;0;0
3111002;2020;21054;0;0
3111002;2021;21052;1;4,750142504
3111002;2022;21585;0;0
3111101;2014;19991;0;0
3111101;2015;20022;0;0
3111101;2016;20052;0;0
3111101;2017;20079;0;0
3111101;2018;19738;2;10,13273888
3111101;2019;19745;1;5,06457331
3111101;2020;19752;0;0
3111101;2021;19759;0;0
3111101;2022;17817;1;5,612617163
3111150;2014;3832;0;0
3111150;2015;3843;0;0
3111150;2016;3853;0;0
3111150;2017;3863;0;0
3111150;2018;3810;0;0
3111150;2019;3817;0;0
3111150;2020;3824;0;0
3111150;2021;3830;0;0
3111150;2022;3615;0;0
3111200;2014;53870;1;1,856320772
3111200;2015;54076;0;0
3111200;2016;54272;2;3,685141509
3111200;2017;54458;0;0
3111200;2018;53866;2;3,712917239
3111200;2019;54029;5;9,254289363
3111200;2020;54186;2;3,690990293
3111200;2021;54338;0;0
3111200;2022;52318;0;0
3111309;2014;11844;0;0
3111309;2015;11856;0;0
3111309;2016;11867;0;0
3111309;2017;11878;1;8,418925745
3111309;2018;11658;2;17,1556013
3111309;2019;11655;2;17,16001716
3111309;2020;11651;0;0
3111309;2021;11648;0;0
3111309;2022;11268;0;0
3111408;2014;7562;0;0
3111408;2015;7675;0;0
3111408;2016;7783;4;51,39406399
3111408;2017;7886;0;0
3111408;2018;8029;0;0
3111408;2019;8151;0;0
3111408;2020;8269;0;0
3111408;2021;8383;0;0
3111408;2022;8181;0;0
3111507;2014;15078;0;0
3111507;2015;15186;0;0
3111507;2016;15289;0;0
3111507;2017;15387;0;0
3111507;2018;15356;0;0
3111507;2019;15461;1;6,467886941
3111507;2020;15563;0;0
3111507;2021;15661;0;0
3111507;2022;13359;0;0
3111606;2014;28783;0;0
3111606;2015;28879;0;0
3111606;2016;28970;0;0
3111606;2017;29057;0;0
3111606;2018;28703;0;0
3111606;2019;28774;0;0
3111606;2020;28842;1;3,467165939
3111606;2021;28908;0;0
3111606;2022;25972;2;7,700600647
3111705;2014;4721;0;0
3111705;2015;4713;0;0
3111705;2016;4706;0;0
3111705;2017;4699;0;0
3111705;2018;4579;0;0
3111705;2019;4563;0;0
3111705;2020;4548;0;0
3111705;2021;4533;0;0
3111705;2022;4715;0;0
3111804;2014;11945;0;0
3111804;2015;12005;0;0
3111804;2016;12062;0;0
3111804;2017;12117;0;0
3111804;2018;12025;0;0
3111804;2019;12150;1;8,230452675
3111804;2020;12201;0;0
3111804;2021;12251;0;0
3111804;2022;9844;0;0
3111903;2014;5738;0;0
3111903;2015;5737;0;0
3111903;2016;5736;0;0
3111903;2017;5735;0;0
3111903;2018;5612;0;0
3111903;2019;5603;0;0
3111903;2020;5594;1;17,87629603
3111903;2021;5585;0;0
3111903;2022;5272;0;0
3112000;2014;15088;0;0
3112000;2015;15108;0;0
3112000;2016;15128;0;0
3112000;2017;15147;1;6,601967386
3112000;2018;14883;2;13,43815091
3112000;2019;14886;2;13,4354427
3112000;2020;14888;0;0
3112000;2021;14890;0;0
3112000;2022;14017;0;0
3112059;2014;4436;0;0
3112059;2015;4464;0;0
3112059;2016;4491;0;0
3112059;2017;4517;0;0
3112059;2018;4498;0;0
3112059;2019;4525;1;22,09944751
3112059;2020;4551;0;0
3112059;2021;4575;0;0
3112059;2022;3937;0;0
3112109;2014;5435;0;0
3112109;2015;5454;0;0
3112109;2016;5472;0;0
3112109;2017;5489;0;0
3112109;2018;5424;0;0
3112109;2019;5438;0;0
3112109;2020;5451;0;0
3112109;2021;5464;0;0
3112109;2022;4978;0;0
3112208;2014;4836;0;0
3112208;2015;4825;0;0
3112208;2016;4815;0;0
3112208;2017;4805;0;0
3112208;2018;4673;0;0
3112208;2019;4653;0;0
3112208;2020;4634;0;0
3112208;2021;4616;0;0
3112208;2022;4369;0;0
3112307;2014;37041;0;0
3112307;2015;37330;0;0
3112307;2016;37606;1;2,659150136
3112307;2017;37867;0;0
3112307;2018;37856;1;2,64158918
3112307;2019;37784;4;10,58649164
3112307;2020;38057;0;0
3112307;2021;38321;1;2,609535242
3112307;2022;39472;9;22,80097284
3112406;2014;7203;0;0
3112406;2015;7185;0;0
3112406;2016;7168;0;0
3112406;2017;7152;0;0
3112406;2018;6952;0;0
3112406;2019;6920;0;0
3112406;2020;6890;0;0
3112406;2021;6860;0;0
3112406;2022;6473;1;15,44878727
3112505;2014;9461;0;0
3112505;2015;9537;0;0
3112505;2016;9609;0;0
3112505;2017;9678;0;0
3112505;2018;9679;0;0
3112505;2019;9754;2;20,50440845
3112505;2020;9826;0;0
3112505;2021;9896;0;0
3112505;2022;10706;0;0
3112604;2014;16038;0;0
3112604;2015;16112;0;0
3112604;2016;16183;0;0
3112604;2017;16250;0;0
3112604;2018;16109;0;0
3112604;2019;16173;1;6,183144747
3112604;2020;16234;2;12,31982259
3112604;2021;16294;0;0
3112604;2022;14392;1;6,948304614
3112653;2014;5270;0;0
3112653;2015;5317;0;0
3112653;2016;5362;0;0
3112653;2017;5405;2;37,00277521
3112653;2018;5420;0;0
3112653;2019;5468;0;0
3112653;2020;5514;0;0
3112653;2021;5559;2;35,97769383
3112653;2022;4483;0;0
3112703;2014;14986;0;0
3112703;2015;15074;0;0
3112703;2016;15157;0;0
3112703;2017;15237;0;0
3112703;2018;15153;0;0
3112703;2019;15234;0;0
3112703;2020;15313;0;0
3112703;2021;15388;0;0
3112703;2022;14633;672;4592,359735
3112802;2014;8574;0;0
3112802;2015;8612;0;0
3112802;2016;8648;0;0
3112802;2017;8682;2;23,03616678
3112802;2018;8601;0;0
3112802;2019;8632;3;34,75440222
3112802;2020;8663;0;0
3112802;2021;8693;0;0
3112802;2022;9794;1;10,21033286
3112901;2014;9371;0;0
3112901;2015;9392;0;0
3112901;2016;9412;0;0
3112901;2017;9431;0;0
3112901;2018;9287;0;0
3112901;2019;9298;0;0
3112901;2020;9308;0;0
3112901;2021;9318;0;0
3112901;2022;8976;0;0
3113008;2014;23458;0;0
3113008;2015;23571;0;0
3113008;2016;23679;0;0
3113008;2017;23781;1;4,205037635
3113008;2018;23586;0;0
3113008;2019;23685;0;0
3113008;2020;23780;0;0
3113008;2021;23872;1;4,189008043
3113008;2022;19251;1;5,194535349
3113107;2014;3330;0;0
3113107;2015;3319;0;0
3113107;2016;3309;0;0
3113107;2017;3299;0;0
3113107;2018;3200;0;0
3113107;2019;3183;0;0
3113107;2020;3166;0;0
3113107;2021;3150;0;0
3113107;2022;2937;0;0
3113206;2014;24864;0;0
3113206;2015;25044;0;0
3113206;2016;25214;1;3,966050607
3113206;2017;25376;0;0
3113206;2018;25327;0;0
3113206;2019;25501;0;0
3113206;2020;25669;0;0
3113206;2021;25831;0;0
3113206;2022;23826;1;4,19709561
3113305;2014;33412;0;0
3113305;2015;33463;0;0
3113305;2016;33513;0;0
3113305;2017;33559;0;0
3113305;2018;32988;0;0
3113305;2019;33000;1;3,03030303
3113305;2020;33011;0;0
3113305;2021;33022;0;0
3113305;2022;30778;0;0
3113404;2014;90192;0;0
